table_id;column_id;column_number;of_variable;is_type;with_entry
lab_mineralogy_glass_count;TP_Topaz_Petro_Count;156;NA;description;Quantity of topaz mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;VC_Vermiculite_Chlorite_Petro_Count;160;NA;description;Quantity of vermiculite-chlorite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;VH_Vermiculite_Hydrobiotite_Petro_Count;161;NA;description;Quantity of vermiculite hydrobiotite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;VI_Vivianite_Petro_Count;163;NA;description;Quantity of vivianite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;VM_Vermiculite_Mica_Petro_Count;162;NA;description;Quantity of vermiculite-mica mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;VR_Vermiculite_Petro_Count;159;NA;description;Quantity of vermiculite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;WE_Weatherable_Mineral_petro_Count;166;NA;description;Quantity of weatherable minerals mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;WV_Wavellite_Petro_Count;164;NA;description;Quantity of wavellite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;ZE_Zeolite_Petro_Count;167;NA;description;Quantity of zeolite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;ZO_Zoisite_Petro_Count;169;NA;description;Quantity of zoisite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;ZR_Zircon_Petro_Count;168;NA;description;Quantity of zircon mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CR_Cristobalite_Petro_Count;61;NA;description;Quantity of cristobalite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CT_Cassiterite_Petro_Count;50;NA;description;Quantity of cassiterite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CY_Chrysotile_Petro_Count;54;NA;description;Quantity of chrysotile mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;CZ_Clinozoisite_Petro_Count;57;NA;description;Quantity of clinozoisite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;DI_Diatoms_Glass_Count;8;NA;description;Quantity of diatoms glass grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;DI_Diatoms_Petro_Count;62;NA;description;Quantity of diatoms mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;DL_Dolomite_Petro_Count;64;NA;description;Quantity of dolomite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;DP_Diopside_Petro_Count;63;NA;description;Quantity of diopside mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;DU_Dumortierite_Petro_Count;65;NA;description;Quantity of dumortierite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;EN_Enstatite_Petro_Count;66;NA;description;Quantity of enstatite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;EP_Epidote_Petro_Count;67;NA;description;Quantity of epidote mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FA_andesite_Petro_Count;29;NA;description;Quantity of andesite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FB_Albite_Petro_Count;25;NA;description;Quantity of albite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FC_Microcline_Petro_Count;111;NA;description;Quantity of microcline mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FD_Feldspar_Petro_Count;68;NA;description;Quantity of feldspar mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FE_Iron_Oxides_Geothite_Magnetite_Hematite_Li_Petro_Count;95;NA;description;Quantity of iron oxides geothite magnetite hematite li mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FF_Foraminifera_Petro_Count;72;NA;description;Quantity of foraminifera mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FG_Glass_Coated_Feldspar_Glass_Count;11;NA;description;Quantity of glass coated feldspar glass grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FG_Glass_Coated_Feldspar_Petro_Count;77;NA;description;Quantity of glass coated feldspar mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FH_Anorthoclase_Petro_Count;32;NA;description;Quantity of anorthoclase mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FK_Potassium_Feldspar_Petro_Count;131;NA;description;Quantity of potassium feldspar mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FL_Labradorite_Petro_Count;99;NA;description;Quantity of labradorite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FM_Ferromagnesium_Petro_Count;70;NA;description;Quantity of ferromagnesium mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FN_Anorthite_Petro_Count;31;NA;description;Quantity of anorthite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FO_Oligoclase_Petro_Count;117;NA;description;Quantity of oligoclase mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FP_Plagioclase_Feldspar_Petro_Count;127;NA;description;Quantity of plagioclase mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FR_Orthoclase_Petro_Count;120;NA;description;Quantity of orthoclase mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FS_Sanidine_Petro_Count;143;NA;description;Quantity of sanidine mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FU_Fluorite_Petro_Count;71;NA;description;Quantity of fluorite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;FZ_Feldspathoids_Petro_Count;69;NA;description;Quantity of feldspathoids mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GA_Glass_Aggregates_Glass_Count;9;NA;description;Quantity of glass aggreagates glass grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GA_Glass_Aggregates_Petro_Count;76;NA;description;Quantity of glass aggregates mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GC_Glass_Coated_Grain_Glass_Count;12;NA;description;Quantity of glass coated grains in the glass count from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GC_Glass_Coated_Grain_Petro_Count;78;NA;description;Quantity of glass coated mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GD_Gold_Petro_Count;87;NA;description;Quantity of gold mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GE_Goethite_Petro_Count;86;NA;description;Quantity of goethite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GG_Galena_Petro_Count;73;NA;description;Quantity of galea mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GI_Gibbsite_Petro_Count;75;NA;description;Quantity of gibbsite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GL_Glauconite_Petro_Count;84;NA;description;Quantity of glauconite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;Glass_Count_Method;6;NA;description;"Method counting 300 grains of a specific PSDA sand or silt fraction using a petrographic microscope, and identifying only the glass or glass coated grains; all other minerals are placed in the OTHER category; results are expressed as % of the PSDA fraction"
lab_mineralogy_glass_count;Glass_Count_Mineral_Interpretation;196;NA;description;glass_count_interpretation
lab_mineralogy_glass_count;GM_Glassy_Materials_Glass_Count;16;NA;description;Quantity of glassy materials glass grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GM_Glassy_Matrials_Petro_Count;83;NA;description;Quantity of glassy minerals mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GN_Garnet_Petro_Count;74;NA;description;Quantity of garnet mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GO_Glaucophane_Petro_Count;85;NA;description;Quantity of glaucophane mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GS_Glass_Glass_Count;10;NA;description;Quantity of glass grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GS_Glass_Petro_Count;82;NA;description;Quantity of glass mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;GY_Gypsum_Petro_Count;88;NA;description;Quantity of gypsum mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;HA_Halite_Petro_Count;173;NA;description;Quantity of halite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;HB_Hydrobiotite_Petro_Count;92;NA;description;Quantity of hydrobiotite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;HE_Hematite_Petro_Count;90;NA;description;Quantity of hematite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;HG_Glass_Coated_Hornblende_Glass_Count;13;NA;description;Quantity of glass coated hornblende grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;HG_Glass_Coated_Hornblende_Petro_Count;79;NA;description;Quantity of glass coated hornblende mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;HN_Hornblende_Petro_Count;91;NA;description;Quantity of hornblende mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;HS_Hydroxy_Interlayer_Smectite_Petro_Count;190;NA;description;Quantity of hydroxy-interlayer-smectite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;HV_Hydroxy_Interlayer_Vermiculite_Petro_Count;191;NA;description;Quantity of hydroxy-interlayered-vermiculite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;HY_Hypersthene_Petro_Count;189;NA;description;Quantity of hypersthene mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;ID_Iddingsite_Petro_Count;93;NA;description;Quantity of iddingsite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;IL_Illite_Hydromuscovite_Petro_Count;174;NA;description;Quantity of illite-hydromuscovite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;JO_Jarosite_Petro_Count;96;NA;description;Quantity of jarosite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;KH_Halloysite_Petro_Count;89;NA;description;Quantity of halloysite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;KK_Kaolinite_Petro_Count;97;NA;description;Quantity of kaolinite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;KY_Kyanite_Petro_Count;98;NA;description;Quantity of kyanite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;LA_Lamprobolite_Petro_Count;100;NA;description;Quantity of lamprobolite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;labsampnum;2;NA;description;A unique identifier number for the pedon assigned by the laboratory. This number is used to link the morphological pedon description with the associated measured property values from the laboratory.
lab_mineralogy_glass_count;layer_key;1;NA;description;An integer number that uniquely identifies a particular layer
lab_mineralogy_glass_count;LC_Analcime_Petro_Count;175;NA;description;Quantity of analcime mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;LE_Lepidocrocite_Petro_Count;176;NA;description;Quantity of lepidocrocite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;LI_Leucite_Petro_Count;177;NA;description;Quantity of leucite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;LM_Limonite_Petro_Count;104;NA;description;Quantity of limonite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;LO_Lepidomelane_Petro_Count;102;NA;description;Quantity of lepidomelane mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;LP_Lepidolite_Petro_Count;101;NA;description;Quantity of lepidolite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;LT_Lithiophorite_Petro_Count;105;NA;description;Quantity of lithiophorite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;LU_Leucoxene_Petro_Count;103;NA;description;Quantity of leucoxene mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;MC_Montmorillonite_Chlorite_Petro_Count;178;NA;description;Quantity of montmorillonite-chlorite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;MD_Resistant_Mineraloids_Petro_Count;138;NA;description;Quantity of resistant mineraloids mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;ME_Magnesite_Petro_Count;106;NA;description;Quantity of magnesite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;MG_Magnetite_Petro_Count;107;NA;description;Quantity of magnetite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;MH_Maghemite_Petro_Count;179;NA;description;Quantity of maghemite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;MI_Mica_Petro_Count;110;NA;description;Quantity of mica mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;ML_Melilite_Petro_Count;109;NA;description;Quantity of melilite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;MM_Montmorillonite_Mica_Petro_Count;180;NA;description;Quantity of montmorillonite-mica mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;MR_Marcasite_Petro_Count;108;NA;description;Quantity of marcasite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;MS_Muscovite_Petro_Coun;114;NA;description;Quantity of muscovite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;MT_Montmorillonite_Petro_Count;113;NA;description;Quantity of montmorillonite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;MV_Montmorillonite_Vermiculite_Petro_Count;181;NA;description;Quantity of montmorillonite-vermiculite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;MZ_Monazite_Petro_Count;112;NA;description;Quantity of monazite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;NE_Nepheline_Petro_Count;115;NA;description;Quantity of nepheline mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;NX_Non_Crystalline_Petro_Count;116;NA;description;Quantity of non-crystalline mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;OG_Glass_Coated_Opaque_Petro_Count;80;NA;description;Quantity of glass coated opaque mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;OG_Glass_Coated_Opaques_Glass_Count;14;NA;description;Quantity of glass coated opagues glass grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;OP_Opaques_Petro_Count;119;NA;description;Quantity of opaques mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;OR_Other_Resistant_Minerals_Petro_Count;121;NA;description;Quantity of other resistant mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;OT_Other_Glass_Count;17;NA;description;Quantity of other glass grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;OT_Other_Petro_Count;123;NA;description;Quantity of other mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;OV_Olivine_Petro_Count;118;NA;description;Quantity of olivine mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;OW_Other_Weatherable_Minerals_Petro_Count;122;NA;description;Quantity of other weatherable mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;PA_Palagonite_Glass_Count;21;NA;description;pa_palagonite_glass_count
lab_mineralogy_glass_count;PA_Palagonite_Petro_Count;182;NA;description;Quantity of palagonite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mineralogy_glass_count;PD_Piemontite_Petro_Count;126;NA;description;Quantity of piemontite mineral grains from a total examination of 300 grains in a specific PSDA sand or silt fraction using a petrographic microscope.
lab_mir;rep_num;5;NA;description;An integer number of the replicate number, identifies the number of times the sample was analyzed.
lab_mir;smp_id;4;NA;description;An integer number that uniquely identifies a particular sample, which is used internally by the LIMS. The Sample ID is the primary key of the Sample table. The Sample is the fundamental unit of the LIMS. The Sample ID is generated by a separate application outside of LIMS.
lab_mir;absorbance;8;NA;description;Analysis of specific absorption features also reveals details about the molecular structure of the sample, for example organic matter quality.
lab_mir;d_wavelength_array_id;9;NA;description;An integer number that uniquely identifies the wavelength collection from the lab_mir_wavelength domain
lab_mir;filename;7;NA;description;The unique filename of the results file.
lab_mir;id;1;NA;description;The unique record identifier.
lab_mir;lab_proj_name;6;NA;description;A character string containing the name the project submitter has given to the project. This is to allow the project submitter to identify the project with a name not constrained by the LIMS
lab_mir;labsampnum;2;NA;description;A unique identifier number for the pedon assigned by the laboratory. This number is used to link the morphological pedon description with the associated measured property values from the laboratory.
lab_mir;layer_key;3;NA;description;An integer number that uniquely identifies a particular layer
lab_mir_wavelength;wavelength_string;3;NA;description;The list of wavelengths used for analysis of the sample
lab_mir_wavelength;d_wavelength_array_id;1;NA;description;An integer number that uniquely identifies the wavelength collection from the lab_mir_wavelength domain
lab_mir_wavelength;description;2;NA;description;a description of the wavelength collection
lab_pedon;site_key;10;NA;identifier;--
lab_pedon;site_key;10;NA;description;An integer number that uniquely identifies a particular site
lab_pedon;cntrl_depth_to_bot;7;NA;description;Depth to the bottom of the taxonomic particle size control section.  (Soil Taxonomy)
lab_pedon;cntrl_depth_to_top;6;NA;description;Depth to the top of the taxonomic particle size control section. (Soil Taxonomy)
lab_pedon;user_pedon_id;4;NA;description;A short label to help a user identify a particular pedon.
lab_pedon;fldsyb;8;NA;description;fldsyb
lab_pedon;mapsyb;9;NA;description;mapsyb
lab_pedon;observation_date;3;observation_date;description;The date on which this particular soil was described or sampled, expressed as month, day, year -- xx/xx/xxxx.
lab_pedon;observation_date;3;observation_date;value;--
lab_pedon;pedlabsampnum;2;NA;description;An identifier for the pedon sample that is assigned by the Kellogg Soil Survey Laboratory. This identifier is used to link the morphological pedon description with the associated measured property values from the laboratory.
lab_pedon;pedon_key;1;NA;identifier;--
lab_pedon;pedon_key;1;NA;description;An integer number that uniquely identifies a particular pedon
lab_pedon;pedon_seq_num;5;NA;description;The consecutive number of the pedon sampled in a particular survey area in a particular year.
lab_physical_properties;plastic_limit;74;NA;description;The measured water content of the soil, expressed on a dry weight basis, at the change between the semisolid and plastic states.
lab_physical_properties;plastic_limit_method;75;NA;description;plastic_limit analysis method
lab_physical_properties;prep_code;3;sample_preparation;description;A character string containing the Soil Survey Laboratory code used to identify the type of sample preparation.
lab_physical_properties;prep_code;3;sample_preparation;method;--
lab_physical_properties;psda_ethanol_dispersion_method;82;NA;description;psda_ethanol_dispersion analysis method
lab_physical_properties;result_source_key;2;NA;description;Foreign key to the pedon or layer table depending on the result_type
lab_physical_properties;result_source_key;2;NA;note;This is equal to the layer_key in this table. - KTB 20240621
lab_physical_properties;sand_coarse;16;NA;description;Coarse sand is the soil separate with 0.5 to 1.0 mm particle diameter. It is reported a gravimetric percent of the <2 mm fraction.
lab_physical_properties;sand_coarse_ethanol_dispersible;89;NA;description;Ethanol and Ultrasonic probe dispersible coarse sand, <2mm (by pipette) is the gravimetric percent 1.0 to 2.0 mm diameter particles separated without chemical dispersants or the removal of organic matter and salts. It is reported on a <2 mm base.
lab_physical_properties;sand_coarse_h2o_dispersible;102;NA;description;H2O dispersible coarse sand, <2mm (by pipette) is the gravimetric percent 1.0 to 2.0 mm diameter particles of a moist sample separated without chemical dispersants or the removal of organic matter and salts . It is reported on a <2 mm base.
lab_physical_properties;sand_fine;14;NA;description;Fine sand is the soil separate with 0.10 to 0.25 mm diameter particles. It is reported as a gravimetric percent of the <2 mm fraction.
lab_physical_properties;sand_fine_ethanol_dispersible;87;NA;description;Ethanol and Ultrasonic probe disp fine sand, <2mm (by pipette) is the gravimetric percent of 0.10 to 0.25 mm diameter particles separated without the use of chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base.
lab_physical_properties;sand_fine_h2o_dispersible;100;NA;description;H2O dispersible fine sand, <2mm (by pipette) is the gravimetric percent of 0.10 to 0.25 mm diameter particles separated without the use of chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base.
lab_physical_properties;sand_medium;15;NA;description;Medium sand is the soil separate with 0.25 to 0.50 mm particle diameter. It is reported as a gravimetric percent of the <2 mm fraction.
lab_physical_properties;sand_medium_ethanol_dispersible;88;NA;description;Ethanol and Ultrasonic probe dispersible medium sand, <2mm (by pipette) is the gravimetric percent 0.25 to 0.50 mm diameter particles separated without chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base.
lab_physical_properties;sand_medium_h2o_dispersible;101;NA;description;H2O dispersible medium sand, <2mm (by pipette) is the gravimetric percent 0.25 to 0.50 mm diameter particles of a moist sample separated without chemical dispersants or removal of organic matter and salts. It is reported on a <2 mm base.
lab_physical_properties;sand_total;8;NA;description;Mineral particles 0.05mm to 2.0mm in equivalent diameter as a weight percentage of the less than 2 mm fraction.
lab_physical_properties;sand_total_ethanol_dispersible;83;NA;description;Ethanol and Ultrasonic probe dispersible sand, <2mm (by pipette) is the gravimetric percent 0.05 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.
lab_physical_properties;sand_total_h2o_dispersible;98;NA;description;H2O dispersible sand, <2mm (by pipette) is the gravimetric percent 0.05 to 2.0 mm diameter particles of a moist sample separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.
lab_physical_properties;sand_vc_h2o_dispersible;103;NA;description;H2O dispersible very coarse sand, <2mm (by pipette) is the gravimetric percent 1.0 to 2.0 mm diameter particles of a moist sample separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.
lab_physical_properties;sand_very_coarse;17;NA;description;Very coarse sand is the soil separate with 1.0 to 2.0 mm particle diameter. It is reported as a gravimetric percent of the <2 mm fraction.
lab_physical_properties;sand_very_coarse_ethanol_dispersible;90;NA;description;Ethanol and Ultrasonic probe dispersible very coarse sand, <2mm (by pipette) is the gravimetric percent 1.0 to 2.0 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.
lab_physical_properties;sand_very_fine;13;NA;description;Very fine sand is the soil separate with 0.05 to 0.10 mm particle diameter. It is reported as a gravimetric percent of the <2 mm fraction.
lab_physical_properties;sand_very_fine_ethanol_dispersible;86;NA;description;Ethanol and Ultrasonic probe dispersible very fine sand, <2mm (by pipette) is the gravimetric percent 0.05 to 0.10 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.
lab_physical_properties;sand_vf_h2o_dispersible;99;NA;description;H2O dispersible very fine sand, <2mm (by pipette) is the gravimetric percent 0.05 to 0.10 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base.
lab_physical_properties;silt_coarse;12;NA;description;Coarse silt is the soil separate with 0.02 to 0.05 mm particle size. It is reported as a gravimetric percent of the <2 mm fraction.
lab_physical_properties;silt_coarse_h2o_dispersible;97;NA;description;H2O dispersible coarse silt, <2mm (by pipette) is the gravimetric percent of 0.02 to 0.05 mm diameter particles of a moist sample separated without chemical dispersion, or organic matter and salt removal. It is reported on a <2 mm base.
lab_physical_properties;silt_fine;11;NA;description;Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent of the <2 mm fraction.
